Word,Count,TF.IDF
grieved,3,0.003958255175613526
allusions,0,0.0
oscillates,0,0.0
ways,21,0.0
wreath,6,0.011337932217941635
armchairs,0,0.0
frightful,3,0.007692307692307693
buildings,0,0.0
format,4,0.0
grounds,6,0.004952739921344036
gravel,2,0.005128205128205128
mother,51,0.04209828933142431
shading,0,0.0
thrilling,1,0.004453757933759504
roared,1,0.002564102564102564
chief,3,0.0
smashed,0,0.0
hurry,10,0.0038975152165397443
ledger,1,0.004453757933759504
gaslight,2,0.011907323563524936
drive,15,0.0
jury,0,0.0
authoritative,0,0.0
holland,1,0.004453757933759504
unfettered,1,0.005953661781762468
iodoform,0,0.0
moral,2,7.795030433079489E-4
vessel,4,0.010256410256410256
whipcord,0,0.0
intricate,0,0.0
impressive,0,0.0
stock,4,0.0033018266142293574
typewritist,0,0.0
petersfield,0,0.0
st,9,0.011874765526840577
doubled,2,0.003779310739313878
weaver,0,0.0
wits,6,0.011337932217941635
politics,1,0.002564102564102564
scarlet,2,0.003779310739313878
decrepit,0,0.0
tire,0,0.0
introducing,1,0.0033895592176599034
sturdy,1,0.005953661781762468
discoloured,1,0.0033895592176599034
kissed,20,0.007795030433079489
humbler,0,0.0
intrusted,0,0.0
traditions,3,0.01336127380127851
narrative,3,0.005668966108970818
newcomer,0,0.0
womanly,0,0.0
intelligent,1,0.0013194183918711752
implicated,0,0.0
depended,1,0.0013194183918711752
prosperous,0,0.0
harmonium,0,0.0
indications,0,0.0
twinkling,0,0.0
unsolved,0,0.0
organized,1,0.0
slit,1,0.0033895592176599034
overseen,0,0.0
ribbed,1,0.0033895592176599034
network,1,0.0
find,115,0.0
professionally,1,0.005953661781762468
receipts,0,0.0
schools,0,0.0
favourable,1,0.001889655369656939
aloysius,0,0.0
heading,0,0.0
business,24,0.0
wild,43,0.0167593154311209
monotony,0,0.0
tooth,0,0.0
backgammon,0,0.0
announce,1,0.001889655369656939
losing,4,0.0033018266142293574
liberties,1,0.002564102564102564
resemblance,1,0.0013194183918711752
creditor,0,0.0
nurse,6,0.011337932217941635
cracked,3,0.007692307692307693
support,5,0.0
produce,2,0.0
speckled,0,0.0
tollers,0,0.0
picking,0,0.0
darting,0,0.0
services,1,0.001889655369656939
conundrums,0,0.0
school,3,0.0011692545649619234
emigrant,0,0.0
referred,0,0.0
tout,0,0.0
sable,0,0.0
conditions,6,0.015384615384615385
knowing,16,0.006236024346463591
false,2,0.0016509133071146787
soldier,2,0.005128205128205128
standing,10,0.0
chuckling,0,0.0
weight,10,0.008254566535573393
geese,0,0.0
nonproprietary,1,0.0
june,10,0.008254566535573393
alley,2,0.008907515867519008
bald,0,0.0
question,15,0.005846272824809617
colonies,0,0.0
pall,7,0.017948717948717947
monarch,0,0.0
fashionable,1,0.001889655369656939
art,26,0.03430487818865056
duty,40,0.015590060866158977
recommend,0,0.0
fourth,4,0.0015590060866158978
span,1,0.004453757933759504
satisfy,4,0.0033018266142293574
hotels,0,0.0
involved,1,0.0013194183918711752
dealings,1,0.0033895592176599034
consult,9,0.01700689832691245
lounged,0,0.0
creature,8,0.0031180121732317955
posterior,0,0.0
sections,1,0.0
heaving,2,0.008907515867519008
assizes,0,0.0
persistence,1,0.005953661781762468
community,1,0.0033895592176599034
chances,4,0.010256410256410256
agitation,1,0.0033895592176599034
tricks,1,8.254566535573393E-4
construction,0,0.0
shop,3,0.002476369960672018
fits,4,0.005277673567484701
superb,0,0.0
pedestrians,0,0.0
dishonoured,0,0.0
method,7,0.0
preventing,0,0.0
welcomed,0,0.0
impatiently,1,0.001889655369656939
compositor,0,0.0
post,17,0.014032763110474768
splendidly,1,0.0033895592176599034
scream,9,0.01700689832691245
directors,0,0.0
test,5,0.006597091959355876
stairs,8,0.0031180121732317955
abrupt,0,0.0
tassel,0,0.0
outr,0,0.0
pointing,8,0.0031180121732317955
relative,0,0.0
meshes,0,0.0
works,34,0.0
12,8,0.015117242957255512
parapet,0,0.0
absorbed,2,0.006779118435319807
worms,0,0.0
pglaf,8,0.0
notifies,1,0.0
shadow,17,0.03212414128416796
horrible,25,0.020636416338933483
author,3,0.0
mood,4,0.007558621478627756
feel,77,0.0
satisfaction,1,0.001889655369656939
hereditary,0,0.0
unfailingly,0,0.0
grate,0,0.0
hastened,1,0.002564102564102564
harvest,1,0.002564102564102564
harley,0,0.0
fate,6,0.004952739921344036
organisation,0,0.0
wreck,2,0.005128205128205128
intrusion,0,0.0
journeyed,0,0.0
working,20,0.026388367837423505
adding,1,0.001889655369656939
disentangled,0,0.0
spirits,19,0.02506894944555233
people,47,0.0
justified,4,0.007558621478627756
electric,3,0.010168677652979711
erred,1,0.005953661781762468
conveniently,1,0.002564102564102564
grind,0,0.0
gutenberg,93,0.0
disturbing,1,0.002564102564102564
vanish,1,0.002564102564102564
precisely,0,0.0
lipped,0,0.0
locus,0,0.0
outer,3,0.010168677652979711
registry,0,0.0
darlington,0,0.0
assuring,0,0.0
transverse,0,0.0
outsides,0,0.0
calamity,0,0.0
paint,3,0.003958255175613526
synonymous,1,0.0
asleep,47,0.03879646271719495
laying,7,0.005778196574901375
reach,13,0.005066769781501668
lieu,2,0.0
wooded,0,0.0
begin,26,0.0
presently,20,0.016509133071146785
petrarch,0,0.0
drowsiness,0,0.0
harrow,0,0.0
punctures,3,0.01336127380127851
children,23,0.0
apprenticed,1,0.005953661781762468
politicians,0,0.0
series,5,0.009448276848284694
lloyd,4,0.023814647127049872
newspaper,1,0.001889655369656939
due,10,0.013194183918711752
chronicler,0,0.0
89,0,0.0
brassy,0,0.0
proposed,1,0.0013194183918711752
cousins,0,0.0
lead,13,0.005066769781501668
harmony,1,0.001889655369656939
eastward,2,0.005128205128205128
tiptoes,0,0.0
visits,3,0.005668966108970818
managed,6,0.004952739921344036
hullo,0,0.0
murky,0,0.0
portion,3,0.007692307692307693
tunnels,0,0.0
severn,0,0.0
appeals,0,0.0
disc,2,0.011907323563524936
chased,0,0.0
win,5,0.009448276848284694
gainer,0,0.0
city,8,0.0
slut,0,0.0
eager,8,0.006603653228458715
fabrication,0,0.0
accuser,0,0.0
circulation,0,0.0
penny,1,0.001889655369656939
production,1,0.0
fail,19,0.015683676417589446
recollect,1,0.001889655369656939
serpentine,1,0.004453757933759504
payments,3,0.0
inadequate,0,0.0
deception,0,0.0
stages,1,0.004453757933759504
insight,0,0.0
defeated,0,0.0
ended,1,8.254566535573393E-4
impressed,2,0.003779310739313878
body,55,0.021436333690968593
random,0,0.0
residing,0,0.0
benevolent,0,0.0
reared,3,0.01336127380127851
stage,4,0.007558621478627756
spread,9,0.0
lascar,0,0.0
murder,7,0.009235928743098226
acres,1,0.0033895592176599034
84,1,0.004453757933759504
southern,1,0.0033895592176599034
tragedy,3,0.007692307692307693
gradually,5,0.004127283267786696
prove,11,0.0
partially,4,0.013558236870639614
refined,0,0.0
successfully,1,0.001889655369656939
parties,2,0.0026388367837423504
operations,2,0.006779118435319807
bye,22,0.018160046378261466
years,30,0.0
window,116,0.0
court,9,0.0
layers,0,0.0
young,54,0.0
scoundrel,0,0.0
broadened,0,0.0
notion,0,0.0
vagueness,0,0.0
gold,12,0.009905479842688072
rid,7,0.002728260651577821
8,13,0.0
verify,0,0.0
area,4,0.017815031735038015
expense,1,0.0
twenty,13,0.0
screening,0,0.0
registered,2,0.0
noblest,1,0.001889655369656939
huge,3,0.007692307692307693
tells,17,0.014032763110474768
abjure,0,0.0
purity,5,0.016947796088299518
sounds,9,0.00350776369488577
exquisite,1,0.002564102564102564
fuss,0,0.0
disguise,2,0.0016509133071146787
grace,5,0.006597091959355876
afghan,0,0.0
archie,0,0.0
weaker,7,0.017948717948717947
mere,10,0.013194183918711752
grimly,2,0.006779118435319807
paul,0,0.0
endeavoured,0,0.0
chivalrous,1,0.004453757933759504
unfinished,0,0.0
perplexed,0,0.0
wight,0,0.0
redistribution,2,0.0
count,198,0.3741517631920739
peep,0,0.0
frighten,8,0.006603653228458715
committed,3,0.0
slitting,0,0.0
hatty,0,0.0
madly,3,0.010168677652979711
heelless,0,0.0
10th,0,0.0
door,200,0.0
await,4,0.010256410256410256
loudly,5,0.0
strict,5,0.0
death,95,0.0
plainly,2,0.0026388367837423504
till,135,0.0
lives,22,0.0
giant,3,0.010168677652979711
evenings,1,0.002564102564102564
hoofs,1,0.002564102564102564
belt,4,0.013558236870639614
underneath,3,0.005668966108970818
wearing,2,0.005128205128205128
move,27,0.0
fancier,0,0.0
coolness,0,0.0
regard,10,0.013194183918711752
harmless,4,0.0
shattered,2,0.006779118435319807
indirect,2,0.0
confronted,0,0.0
margin,2,0.006779118435319807
deadliest,0,0.0
seedy,0,0.0
disreputable,0,0.0
stuffs,0,0.0
disfigured,0,0.0
shuffled,0,0.0
poultry,0,0.0
slapped,1,0.004453757933759504
hurt,10,0.0
momentary,3,0.002476369960672018
ned,0,0.0
pocket,13,0.0
subtle,5,0.016947796088299518
fuller,1,0.0033895592176599034
501,2,0.0
speckles,0,0.0
guinea,0,0.0
women,46,0.03797100606363761
remarkable,3,0.002476369960672018
taste,2,0.0
exceptionally,0,0.0
strode,1,0.005953661781762468
sand,7,0.017948717948717947
embellish,0,0.0
smoke,8,0.0031180121732317955
provided,4,0.0
mortgage,0,0.0
tennessee,0,0.0
shilling,0,0.0
plate,0,0.0
fairbank,0,0.0
strengthen,1,0.004453757933759504
masked,0,0.0
ponderous,1,0.004453757933759504
based,3,0.0
fitted,2,0.0016509133071146787
noiseless,0,0.0
reverie,0,0.0
crack,4,0.010256410256410256
cart,18,0.014858219764032109
stepfather,0,0.0
discretion,1,0.002564102564102564
regulating,1,0.0
coolest,0,0.0
mastery,1,0.004453757933759504
professional,2,0.003779310739313878
defect,4,0.0
aright,2,0.006779118435319807
cook,3,0.002476369960672018
infinitely,1,0.0013194183918711752
talker,0,0.0
bisulphate,0,0.0
dream,18,0.00701552738977154
wives,2,0.003779310739313878
hansom,1,0.0033895592176599034
brownish,0,0.0
encircled,0,0.0
nouement,0,0.0
vanished,3,0.003958255175613526
windigate,0,0.0
learned,15,0.0
henry,0,0.0
languid,3,0.005668966108970818
needed,12,0.009905479842688072
cargo,5,0.022268789668797515
neck,32,0.06046897182902205
akimbo,0,0.0
miners,0,0.0
answering,2,0.003779310739313878
lengthen,0,0.0
convulsion,0,0.0
expressed,4,0.0033018266142293574
heard,91,0.0
slam,0,0.0
lay,75,0.0
leatherhead,0,0.0
boone,0,0.0
delay,16,0.006236024346463591
slip,3,0.010168677652979711
purses,0,0.0
depressing,0,0.0
daughter,9,0.00350776369488577
unforeseen,0,0.0
complexion,1,0.002564102564102564
surrounds,0,0.0
weigh,0,0.0
internal,2,0.0
accustomed,7,0.002728260651577821
topped,1,0.004453757933759504
copying,4,0.0
commissionaire,0,0.0
reported,11,0.0
acquitted,0,0.0
porter,1,0.004453757933759504
literary,13,0.0
ordnance,1,0.005953661781762468
apparition,0,0.0
feeling,35,0.0
juryman,0,0.0
induce,1,8.254566535573393E-4
uncarpeted,0,0.0
passenger,3,0.010168677652979711
warmed,2,0.003779310739313878
bodes,0,0.0
cigarettes,0,0.0
conclusions,5,0.022268789668797515
hydraulic,0,0.0
francis,0,0.0
remunerative,0,0.0
suspicious,6,0.007916510351227053
briar,0,0.0
richer,0,0.0
fierce,16,0.041025641025641026
fair,25,0.0
electronically,2,0.0
manner,33,0.0
employers,1,0.005953661781762468
offered,4,0.0033018266142293574
introduction,1,0.001889655369656939
chanced,0,0.0
dried,2,0.006779118435319807
point,27,0.01052329108465731
regret,3,0.005668966108970818
cocktail,0,0.0
swain,0,0.0
sidelong,2,0.008907515867519008
temples,2,0.006779118435319807
success,4,0.0033018266142293574
choose,8,0.0
bottles,1,0.002564102564102564
readers,0,0.0
hunted,2,0.005128205128205128
worry,4,0.007558621478627756
luxurious,0,0.0
awkward,2,0.003779310739313878
arthur,147,0.4982652049960058
possibly,13,0.0
vex,0,0.0
sheep,4,0.0033018266142293574
apparently,2,0.003779310739313878
vague,9,0.01700689832691245
firmly,3,0.005668966108970818
sparkles,0,0.0
communication,2,0.003779310739313878
thudding,0,0.0
presume,1,0.001889655369656939
cloudless,0,0.0
crisis,1,0.002564102564102564
groom,0,0.0
trumpet,3,0.007692307692307693
source,1,0.002564102564102564
learn,36,0.0
shooting,0,0.0
binding,2,0.006779118435319807
keener,0,0.0
manifold,3,0.010168677652979711
ashen,3,0.01336127380127851
luncheon,0,0.0
unseat,1,0.005953661781762468
fatigued,0,0.0
secured,5,0.01282051282051282
represent,0,0.0
clinked,0,0.0
cupboard,1,0.004453757933759504
tinted,0,0.0
foliage,1,0.004453757933759504
cudgelled,0,0.0
caused,3,0.0011692545649619234
scraping,1,0.004453757933759504
belonged,0,0.0
faster,2,0.0026388367837423504
positively,10,0.013194183918711752
absence,2,0.0
erect,0,0.0
betraying,2,0.008907515867519008
magnificent,1,0.001889655369656939
bundle,7,0.023726914523619323
atlantic,0,0.0
particulars,1,0.0013194183918711752
wait,45,0.0
task,37,0.09487179487179487
lassitude,0,0.0
uffa,0,0.0
nights,13,0.02456551980554021
yonder,0,0.0
episodes,0,0.0
tattered,1,0.0033895592176599034
irresistible,1,0.001889655369656939
blanched,0,0.0
symptoms,2,0.003779310739313878
persuasions,0,0.0
cocked,0,0.0
claim,6,0.0
preach,0,0.0
unimportant,0,0.0
founder,0,0.0
keeper,5,0.016947796088299518
pays,1,0.001889655369656939
tangible,1,0.005953661781762468
require,4,0.0
curly,2,0.005128205128205128
headings,0,0.0
opera,1,0.002564102564102564
rifts,1,0.005953661781762468
god,177,0.14610582767964905
officers,7,0.009235928743098226
stones,6,0.015384615384615385
companies,0,0.0
exhibited,0,0.0
clambered,0,0.0
rectify,0,0.0
directed,9,0.011874765526840577
stupidity,1,0.001889655369656939
agree,14,0.0
sly,0,0.0
constables,0,0.0
hobbies,0,0.0
attempts,1,0.001889655369656939
peaked,0,0.0
tie,5,0.006597091959355876
manage,0,0.0
pritchard,0,0.0
imploring,1,0.004453757933759504
lodge,0,0.0
excuses,1,0.001889655369656939
feature,2,0.003779310739313878
prefers,0,0.0
estate,6,0.007916510351227053
accept,17,0.0
loop,1,0.004453757933759504
hanover,0,0.0
meddle,1,0.0033895592176599034
tomfoolery,0,0.0
spaulding,0,0.0
arrows,0,0.0
wearer,0,0.0
analytical,0,0.0
dust,29,0.05480000572005123
turf,0,0.0
pavement,0,0.0
baleful,1,0.004453757933759504
pirates,1,0.004453757933759504
force,11,0.009080023189130733
crystals,0,0.0
sole,2,0.0016509133071146787
maiden,1,0.002564102564102564
amethyst,0,0.0
wilhelm,0,0.0
refused,4,0.0
depression,1,0.002564102564102564
realised,8,0.020512820512820513
limps,0,0.0
nipper,0,0.0
built,6,0.004952739921344036
carriage,20,0.007795030433079489
madman,13,0.03333333333333333
mouthed,1,0.004453757933759504
applicant,0,0.0
refuse,8,0.006603653228458715
peering,1,0.001889655369656939
scared,3,0.010168677652979711
equally,2,0.0016509133071146787
reserve,0,0.0
managing,0,0.0
nicely,1,8.254566535573393E-4
conversation,10,0.0038975152165397443
finer,0,0.0
hungry,4,0.0033018266142293574
manageress,0,0.0
strain,16,0.041025641025641026
dirty,4,0.007558621478627756
flecked,0,0.0
fidelity,0,0.0
hyde,1,0.004453757933759504
slow,6,0.011337932217941635
sends,3,0.002476369960672018
villas,0,0.0
caltrops,0,0.0
strenuously,2,0.006779118435319807
glowing,0,0.0
performances,2,0.0
houses,12,0.0
hearty,6,0.007916510351227053
repute,0,0.0
ghost,3,0.007692307692307693
touching,7,0.013227587587598573
makes,20,0.0
100,0,0.0
throwing,2,7.795030433079489E-4
exporting,1,0.0
foresaw,0,0.0
attentions,0,0.0
moon,11,0.009080023189130733
nut,2,0.005128205128205128
customary,1,0.002564102564102564
plunging,1,0.004453757933759504
intimacy,0,0.0
step,14,0.01155639314980275
eighteen,0,0.0
middlesex,0,0.0
foreigner,2,0.011907323563524936
solitude,0,0.0
leaves,4,0.0015590060866158978
signet,0,0.0
replace,3,0.0
artificial,1,0.001889655369656939
thickly,0,0.0
breathed,1,0.001889655369656939
drawled,0,0.0
hardy,1,0.002564102564102564
unwound,1,0.004453757933759504
doran,0,0.0
evolve,0,0.0
ostrich,0,0.0
drawn,20,0.007795030433079489
damp,3,0.003958255175613526
brass,2,0.003779310739313878
knee,2,0.0026388367837423504
effort,38,0.0
hungrily,0,0.0
purple,3,0.0011692545649619234
continually,0,0.0
india,2,0.006779118435319807
bicycling,0,0.0
needle,0,0.0
borrowed,1,0.0013194183918711752
show,27,0.0
plays,1,0.0013194183918711752
horrors,8,0.015117242957255512
hung,5,0.004127283267786696
additions,1,0.0
circumstantial,0,0.0
soothed,2,0.005128205128205128
hugh,0,0.0
speedy,0,0.0
oxford,0,0.0
prices,0,0.0
unpleasant,0,0.0
nominal,0,0.0
lingering,0,0.0
reputation,2,0.0026388367837423504
calling,6,0.0023385091299238468
scattered,6,0.0
neat,0,0.0
nez,0,0.0
safely,3,0.005668966108970818
lips,61,0.0
stars,4,0.007558621478627756
deductive,0,0.0
pressure,3,0.007692307692307693
weaken,1,0.004453757933759504
refers,0,0.0
socket,0,0.0
backwater,0,0.0
request,8,0.0
profoundly,0,0.0
masculine,0,0.0
timbered,0,0.0
fewer,2,0.0016509133071146787
melbourne,0,0.0
typewrite,1,0.005953661781762468
beggary,0,0.0
introspect,0,0.0
memoir,0,0.0
bit,19,0.0074052789114255144
proportion,1,0.001889655369656939
raved,2,0.006779118435319807
french,1,3.8975152165397444E-4
spinster,0,0.0
useless,4,0.005277673567484701
foolscap,0,0.0
chink,1,0.005953661781762468
exercising,0,0.0
fortunes,0,0.0
sharpened,1,0.001889655369656939
flushing,0,0.0
threatened,1,0.0013194183918711752
waistcoat,7,0.013227587587598573
empty,27,0.0
abandoned,2,0.006779118435319807
padlocked,0,0.0
market,1,8.254566535573393E-4
sits,4,0.0033018266142293574
bodies,8,0.015117242957255512
landlord,2,0.005128205128205128
subject,24,0.0
hard,49,0.0
rake,0,0.0
trace,13,0.02456551980554021
4,20,0.0
crimes,0,0.0
realising,1,0.005953661781762468
jumped,16,0.006236024346463591
lustre,1,0.002564102564102564
diabetes,0,0.0
sensitive,5,0.01282051282051282
aged,2,0.0
softened,4,0.005277673567484701
sunbeam,0,0.0
ancestral,0,0.0
twentieth,0,0.0
prying,0,0.0
youngster,0,0.0
whishing,0,0.0
sympathy,12,0.02267586443588327
expecting,1,0.002564102564102564
tiny,10,0.01889655369656939
mastiff,1,0.005953661781762468
break,22,0.0
path,5,0.004127283267786696
unenforceability,1,0.0
skirmishes,0,0.0
mask,1,0.001889655369656939
difficulty,22,0.0
snarl,2,0.011907323563524936
chatting,1,0.0033895592176599034
custom,2,7.795030433079489E-4
dress,13,0.005066769781501668
hoarsely,6,0.020337355305959422
warn,6,0.011337932217941635
cracks,2,0.008907515867519008
collection,4,0.0
expend,1,0.0
attics,0,0.0
kindness,12,0.009905479842688072
boa,0,0.0
tenfold,0,0.0
abruptly,0,0.0
terrorising,0,0.0
moisture,1,0.0033895592176599034
trousers,4,0.013558236870639614
silent,36,0.01403105477954308
ezekiah,0,0.0
protected,0,0.0
88,0,0.0
chubb,0,0.0
anxiously,2,0.003779310739313878
extended,0,0.0
whiskered,0,0.0
independent,0,0.0
cheap,1,0.0013194183918711752
421,0,0.0
grass,7,0.013227587587598573
morcar,0,0.0
fritz,0,0.0
defective,3,0.0
shortly,11,0.028205128205128206
violet,1,0.004453757933759504
cured,2,0.003779310739313878
complicates,0,0.0
outline,0,0.0
acknowledge,2,0.003779310739313878
scrawled,0,0.0
effects,4,0.007558621478627756
remainder,1,0.001889655369656939
tide,15,0.028344830544854087
gallows,0,0.0
entangled,0,0.0
gathered,13,0.02456551980554021
worse,18,0.0
observe,1,0.0013194183918711752
watching,14,0.01155639314980275
supposition,1,0.002564102564102564
77,0,0.0
inaccurate,1,0.0
fianc,2,0.011907323563524936
homme,0,0.0
dad,1,0.004453757933759504
40,1,0.0033895592176599034
circumspect,0,0.0
attendant,26,0.06666666666666667
tack,0,0.0
indebted,0,0.0
private,6,0.004952739921344036
voices,8,0.006603653228458715
struck,33,0.0
waylaid,0,0.0
clair,0,0.0
shook,30,0.011692545649619234
tier,0,0.0
size,6,0.0
produced,13,0.0
tapping,1,0.0033895592176599034
noiselessly,0,0.0
twinkled,1,0.004453757933759504
smallest,1,8.254566535573393E-4
1890,0,0.0
manifested,4,0.017815031735038015
jaw,2,0.006779118435319807
steamed,0,0.0
tumbler,0,0.0
ingenious,0,0.0
detracted,0,0.0
handing,2,0.005128205128205128
desired,1,8.254566535573393E-4
system,4,0.007558621478627756
streaming,2,0.005128205128205128
hands,104,0.0
real,20,0.0
stalked,0,0.0
detour,0,0.0
ruddy,2,0.008907515867519008
lurking,0,0.0
infer,1,0.005953661781762468
collar,2,0.0026388367837423504
furnish,0,0.0
ingenuity,0,0.0
fingertips,0,0.0
gate,10,0.013194183918711752
relation,0,0.0
screamed,2,0.0026388367837423504
commit,1,0.002564102564102564
spongy,0,0.0
donations,15,0.0
gulp,0,0.0
proosia,0,0.0
ringing,1,0.001889655369656939
tempted,1,0.0013194183918711752
signs,12,0.015833020702454105
prior,0,0.0
union,1,0.001889655369656939
parched,1,0.002564102564102564
donate,4,0.0
perspired,0,0.0
quivering,4,0.010256410256410256
concluded,1,0.001889655369656939
squeezed,1,0.002564102564102564
improbabilities,0,0.0
greengrocer,0,0.0
examined,8,0.010555347134969402
brawls,0,0.0
twinkle,0,0.0
dwell,1,0.001889655369656939
clerks,0,0.0
encouraging,0,0.0
disturbed,10,0.033895592176599036
oscillation,0,0.0
concisely,0,0.0
pledge,2,0.008907515867519008
applying,0,0.0
briony,0,0.0
lichen,0,0.0
march,1,8.254566535573393E-4
carried,22,0.0
suited,1,0.001889655369656939
rusty,7,0.017948717948717947
allusion,1,0.0013194183918711752
smiled,24,0.009354036519695387
grievance,0,0.0
snarled,1,0.0033895592176599034
presents,0,0.0
accompli,0,0.0
occupied,4,0.005277673567484701
financier,0,0.0
proofread,1,0.0
disadvantage,0,0.0
ejected,0,0.0
bequest,0,0.0
barmaid,0,0.0
dirt,0,0.0
gushes,0,0.0
denying,0,0.0
faddy,0,0.0
society,3,0.002476369960672018
fire,41,0.01597981238781295
sewing,0,0.0
interview,5,0.01282051282051282
tapped,1,0.002564102564102564
strikes,2,0.003779310739313878
paradoxical,0,0.0
burgled,0,0.0
